"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"24",83,9,9,0,17,1,1,10,1,NA,4,3,13,1,0.68,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,5,10,10,6,6,6,8,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",84,9,9,0,17,1,1,10,1,NA,9,4,14,1,-0.26,0,23,2,30,5,15,40,5,5,1,7,8,7,8,8,7,7,7,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,10,9,8,8,7,7,7,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",85,9,9,0,17,1,1,10,1,NA,1,5,15,1,-0.01,0,24,3,30,10,20,10,10,20,1,7,9,8,9,7,7,7,8,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,5,10,8,8,5,5,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",86,9,9,0,17,1,1,10,1,NA,10,6,16,1,0.42,0,25,2,50,0,30,10,0,10,1,6,6,7,8,7,7,6,5,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,9,9,7,6,5,6,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",87,9,9,0,17,1,1,10,1,NA,5,7,17,1,0.21,0,30,2,35,15,25,10,5,10,1,8,6,7,8,6,5,8,4,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,6,8,9,6,6,6,7,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",89,9,9,0,17,1,1,10,1,NA,2,9,19,1,-0.35,0,28,2,50,0,25,10,0,15,1,6,6,6,7,6,6,6,6,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,5,5,6,5,5,7,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",93,10,10,0,19,1,1,10,2,NA,5,3,13,1,-0.15,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,"Masters of Social Work&Education",13,"","","",2,4,4,"94115","19,335","48,652.00",2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,6,10,10,10,6,NA,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,35.71,3.57,10.71,28.57,3.57,17.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",99,10,10,0,19,1,1,10,2,NA,3,9,19,1,0.49,1,28,2,50,0,25,10,0,15,1,7,7,7,7,6,6,7,8,2,26,"Masters of Social Work&Education",13,"","","",2,4,4,"94115","19,335","48,652.00",2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,9,9,9,9,9,9,9,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,35.71,3.57,10.71,28.57,3.57,17.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",221,22,2,0,3,2,2,16,7,NA,1,5,44,1,-0.21,0,24,2,25,15,25,25,15,15,1,6,7,6,6,8,5,6,5,2,27,"TC (Health Ed)",9,"","","",1,1,2,"Ann Arbor, MI","48,104","28,418.00",1,6,2,"Informatics",5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,7,8,7,8,7,NA,NA,NA,NA,NA,1,6,8,8,7,7,6,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,20,20,10,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,7,NA,NA,NA,NA,NA,0,0,0,NA,0,15,15,20,15,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,6,NA,NA,NA,NA,NA,NA
"33",222,22,2,0,3,2,2,16,7,NA,4,6,45,1,-0.02,0,28,2,25,15,25,15,0,20,1,7,7,7,5,6,5,6,5,2,27,"TC (Health Ed)",9,"","","",1,1,2,"Ann Arbor, MI","48,104","28,418.00",1,6,2,"Informatics",5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,7,8,7,8,7,NA,NA,NA,NA,NA,1,6,7,7,4,6,6,6,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,20,20,10,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,7,NA,NA,NA,NA,NA,0,0,0,NA,0,15,15,20,15,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,6,NA,NA,NA,NA,NA,NA
"34",236,23,3,0,5,2,2,16,3,NA,10,4,43,1,-0.35,0,24,2,25,35,30,10,0,0,1,4,6,5,4,3,2,6,4,1,21,"Psychology",3,"","","",4,9,6,"Hong Kong","0","",1,1,1,"psychologist",3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3,10,20,40,10,10,10,NA,NA,NA,NA,NA,NA,40,5,20,20,5,10,5,8,6,7,8,NA,NA,NA,NA,NA,1,5,7,8,6,6,7,7,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,NA,NA,NA,NA,NA,NA,10,10,30,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,25,10,30,15,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,6,8,NA,NA,NA,NA,NA,NA
"35",237,23,3,0,5,2,2,16,3,NA,14,5,44,1,-0.17,0,24,2,25,15,25,25,15,15,1,8,8,8,10,7,8,8,8,1,21,"Psychology",3,"","","",4,9,6,"Hong Kong","0","",1,1,1,"psychologist",3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3,10,20,40,10,10,10,NA,NA,NA,NA,NA,NA,40,5,20,20,5,10,5,8,6,7,8,NA,NA,NA,NA,NA,1,7,7,7,6,6,9,9,10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,NA,NA,NA,NA,NA,NA,10,10,30,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,25,10,30,15,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,6,8,NA,NA,NA,NA,NA,NA
"36",238,23,3,0,5,2,2,16,3,NA,1,6,45,1,-0.1,0,28,2,25,15,25,15,0,20,1,7,8,7,6,6,6,7,7,2,21,"Psychology",3,"","","",4,9,6,"Hong Kong","0","",1,1,1,"psychologist",3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,3,10,20,40,10,10,10,NA,NA,NA,NA,NA,NA,40,5,20,20,5,10,5,8,6,7,8,NA,NA,NA,NA,NA,1,6,7,7,6,7,5,7,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,NA,NA,NA,NA,NA,NA,10,10,30,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,25,10,30,15,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,6,8,NA,NA,NA,NA,NA,NA
"37",303,27,7,0,13,2,2,16,4,NA,4,7,46,1,0.29,0,26,2,20,35,20,10,10,5,1,9,8,8,8,7,9,9.5,7,2,22,"Speech Language Pathology",3,"","","",3,1,5,"Westchester, NY","10,523","48,441.00",1,6,2,"Speech Language Pathologist",9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4,17,10,18,20,25,10,NA,NA,NA,NA,NA,NA,30,5,15,20,10,20,6,6,7,7,7,NA,NA,NA,NA,NA,1,8,7,6,6,4,4,6,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,20,20,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",307,27,7,0,13,2,2,16,4,NA,3,11,50,1,-0.23,0,27,1,35,10,20,15,10,10,1,8,NA,NA,7,NA,6,8,7,2,22,"Speech Language Pathology",3,"","","",3,1,5,"Westchester, NY","10,523","48,441.00",1,6,2,"Speech Language Pathologist",9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,5,4,17,10,18,20,25,10,NA,NA,NA,NA,NA,NA,30,5,15,20,10,20,6,6,7,7,7,NA,NA,NA,NA,NA,1,6,5,6,7,8,4,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,20,20,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",319,28,8,0,15,2,2,16,1,NA,2,7,46,1,NA,1,26,2,20,35,20,10,10,5,1,7,7,7,7,7,9,8,7,2,26,"Speech Languahe Pathology",3,"","","",2,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,8,8,5,9,7.5,6.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",333,29,9,0,17,2,2,16,9,NA,3,5,44,1,-0.41,1,24,2,25,15,25,25,15,15,1,7,6,7,6,7,5,7,5,2,22,"Social Work",11,"","","",2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,"Social Work Administration",9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20,22,18,15,15,10,NA,NA,NA,NA,NA,NA,35,15,10,20,15,5,6,9,8,7,8,NA,NA,NA,NA,NA,1,8,6,7,3,7,2,6,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,35,20,15,20,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,7,7,NA,NA,NA,NA,NA,0,1,0,NA,NA,40,20,15,15,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,7,7,7,NA,NA,NA,NA,NA,NA
"41",334,29,9,0,17,2,2,16,9,NA,6,6,45,1,0.08,1,28,2,25,15,25,15,0,20,1,8,8,6,7,6,6,7,7,2,22,"Social Work",11,"","","",2,4,5,"Washington, DC","22,151","61,152.00",1,6,1,"Social Work Administration",9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,4,20,22,18,15,15,10,NA,NA,NA,NA,NA,NA,35,15,10,20,15,5,6,9,8,7,8,NA,NA,NA,NA,NA,1,6,8,7,4,7,2,6,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,35,20,15,20,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,7,7,NA,NA,NA,NA,NA,0,1,0,NA,NA,40,20,15,15,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,7,7,7,NA,NA,NA,NA,NA,NA
"42",354,30,10,0,19,2,2,16,15,NA,13,10,49,1,0.16,0,25,4,20,20,20,20,5,15,1,7,7,7,7,7,NA,7,6,2,23,"Law",1,"","","",2,2,4,"Boston","1,867","",1,7,2,"Lawyer",1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2,10,20,20,20,20,10,NA,NA,NA,NA,NA,NA,35,5,15,20,10,15,7,8,9,8,8,NA,NA,NA,NA,NA,1,8,7,7,7,7,7,9,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,20,15,15,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",360,30,10,0,19,2,2,16,15,NA,11,16,55,1,0.49,0,23,1,20,25,25,10,10,10,1,7,9,10,10,10,10,8,9,2,23,"Law",1,"","","",2,2,4,"Boston","1,867","",1,7,2,"Lawyer",1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2,10,20,20,20,20,10,NA,NA,NA,NA,NA,NA,35,5,15,20,10,15,7,8,9,8,8,NA,NA,NA,NA,NA,1,7,7,8,8,7,8,8,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,20,15,15,20,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",369,31,11,0,21,2,2,16,8,NA,3,9,48,1,0.52,1,22,2,30,15,25,25,5,0,1,7,7,7,8,NA,NA,8,5,2,24,"law",1,"","","",2,4,8,"Washington, DC","13,413","36,485.00",1,4,3,"law",1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,35,10,20,20,10,5,NA,NA,NA,NA,NA,NA,40,10,10,25,5,10,8,8,9,8,9,NA,NA,NA,NA,NA,1,8,9,8,8,8,8,8,8,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,50,5,5,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,8,NA,NA,NA,NA,NA,0,1,0,NA,NA,35,5,20,20,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,9,NA,NA,NA,NA,NA,NA
"45",370,31,11,0,21,2,2,16,8,NA,6,10,49,1,-0.57,0,25,4,20,20,20,20,5,15,1,9,7,8,8,9,NA,8,4,2,24,"law",1,"","","",2,4,8,"Washington, DC","13,413","36,485.00",1,4,3,"law",1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,35,10,20,20,10,5,NA,NA,NA,NA,NA,NA,40,10,10,25,5,10,8,8,9,8,9,NA,NA,NA,NA,NA,1,7,8,8,6,7,5,7,8,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,50,5,5,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,8,NA,NA,NA,NA,NA,0,1,0,NA,NA,35,5,20,20,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,9,NA,NA,NA,NA,NA,NA
"46",371,31,11,0,21,2,2,16,8,NA,7,11,50,1,-0.04,0,27,1,35,10,20,15,10,10,1,8,8,8,8,8,NA,7,8,1,24,"law",1,"","","",2,4,8,"Washington, DC","13,413","36,485.00",1,4,3,"law",1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,35,10,20,20,10,5,NA,NA,NA,NA,NA,NA,40,10,10,25,5,10,8,8,9,8,9,NA,NA,NA,NA,NA,1,9,7,8,9,8,8,9,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,50,5,5,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,8,NA,NA,NA,NA,NA,0,1,0,NA,NA,35,5,20,20,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,9,NA,NA,NA,NA,NA,NA
"47",376,31,11,0,21,2,2,16,8,NA,4,16,55,1,-0.32,0,23,1,20,25,25,10,10,10,1,8,10,10,10,10,8,10,10,1,24,"law",1,"","","",2,4,8,"Washington, DC","13,413","36,485.00",1,4,3,"law",1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,35,10,20,20,10,5,NA,NA,NA,NA,NA,NA,40,10,10,25,5,10,8,8,9,8,9,NA,NA,NA,NA,NA,1,9,8,7,10,9,8,8.5,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,50,5,5,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,8,NA,NA,NA,NA,NA,0,1,0,NA,NA,35,5,20,20,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,8,9,NA,NA,NA,NA,NA,NA
"48",415,34,14,0,27,2,2,16,2,NA,3,7,46,1,-0.08,0,26,2,20,35,20,10,10,5,1,7,7,7,9,8,7,8,6,2,21,"Applied Maths/Econs",8,"","","",4,2,2,"SIngapore","807,931","",1,6,2,"Banking",7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,NA,NA,NA,NA,NA,NA,20,20,25,20,5,10,7,7,7,7,8,NA,NA,NA,NA,NA,1,9,8,9,7,8,NA,8,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,NA,NA,30,0,30,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
