"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"24",184,19,9,1,18,1,1,10,6,NA,7,4,4,1,-0.47,1,23,2,20,20,20,20,10,10,1,9,8,10,10,7,8,8,8,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,7,7,7,10,9,10,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",185,19,9,1,18,1,1,10,4,NA,5,5,5,1,-0.13,1,21,2,20,5,25,25,10,15,1,7,5,7,8,7,9,9,4,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,5,9,9,9,9,6,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",186,19,9,1,18,1,1,10,8,NA,9,6,6,1,0.46,0,23,4,10,25,20,25,5,15,1,7,6,8,8,6,9,9,6,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,6,7,7,6,6,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",187,19,9,1,18,1,1,10,5,NA,6,7,7,1,-0.34,0,22,4,15,15,25,20,15,10,1,6,6,8,8,8,6,6,6,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,9,7,9,9,9,10,9,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",188,19,9,1,18,1,1,10,10,NA,1,8,8,1,-0.47,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8,8,5,9,8,9,7,10,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,8,7,8,10,8,10,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",189,19,9,1,18,1,1,10,1,NA,2,9,9,1,-0.35,0,26,6,20,10,20,30,10,10,1,8,5,5,6,5,5,7,6,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,6,6,6,7,6,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",190,19,9,1,18,1,1,10,2,NA,3,10,10,1,0.49,1,26,2,15,15,15,40,10,5,1,9,9,9,9,9,9,9,9,2,28,"money",8,"","","",2,1,1,"california","2,467","",4,1,1,"ceo",7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,NA,NA,NA,NA,NA,NA,40,15,20,10,10,5,10,6,10,10,10,NA,NA,NA,NA,NA,1,7,7,7,7,6,6,7,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",198,20,10,1,20,1,1,10,10,NA,2,8,8,1,-0.21,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,7,6,8,7,9,8,8,7,2,24,"Finance",8,"","","",2,1,1,"Washington DC","3,031","",1,1,1,"CEO",7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,19,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,7,7,10,10,10,NA,NA,NA,NA,NA,1,8,10,9,9,8,8,8,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",564,43,4,1,8,2,2,19,3,NA,12,3,23,1,-0.35,0,21,4,10,20,40,10,10,10,1,5,7,8,6,6,7,7,6,2,24,"Economics",8,"","","",2,1,1,"Spain","6,700","",6,6,3,"Academic",2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,NA,NA,NA,NA,NA,NA,20,25,20,20,5,10,3,8,3,7,2,NA,NA,NA,NA,NA,1,4,6,5,4,3,2,6,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,40,30,5,20,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,6,3,2,NA,NA,NA,NA,NA,0,0,0,NA,NA,30,30,30,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,5,3,2,NA,NA,NA,NA,NA,NA
"33",582,44,5,1,10,2,2,19,7,NA,1,2,22,1,-0.21,0,27,1,20,20,20,10,10,20,1,6,8,8,7,7,6,6,6,2,24,"Psychology",3,"","","",2,3,3,"Israel","22,442","",1,3,1,"academia",2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,NA,NA,NA,NA,NA,NA,50,5,15,20,5,5,7,9,8,9,9,NA,NA,NA,NA,NA,1,6,7,6,6,8,5,6,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,60,5,10,10,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,8,7,9,NA,NA,NA,NA,NA,1,0,0,NA,NA,20,15,20,15,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,8,9,NA,NA,NA,NA,NA,NA
"34",583,44,5,1,10,2,2,19,3,NA,16,3,23,1,-0.17,0,21,4,10,20,40,10,10,10,1,7,7,7,6,6,9,9,10,1,24,"Psychology",3,"","","",2,3,3,"Israel","22,442","",1,3,1,"academia",2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,NA,NA,NA,NA,NA,NA,50,5,15,20,5,5,7,9,8,9,9,NA,NA,NA,NA,NA,1,8,8,8,10,7,8,8,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,60,5,10,10,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,8,7,9,NA,NA,NA,NA,NA,1,0,0,NA,NA,20,15,20,15,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,8,9,NA,NA,NA,NA,NA,NA
"35",589,44,5,1,10,2,2,19,9,NA,3,9,29,1,-0.41,1,22,2,20,22,18,15,15,10,1,8,6,7,3,7,2,6,4,2,24,"Psychology",3,"","","",2,3,3,"Israel","22,442","",1,3,1,"academia",2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,NA,NA,NA,NA,NA,NA,50,5,15,20,5,5,7,9,8,9,9,NA,NA,NA,NA,NA,1,7,6,7,6,7,5,7,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,60,5,10,10,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,8,7,9,NA,NA,NA,NA,NA,1,0,0,NA,NA,20,15,20,15,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,8,9,NA,NA,NA,NA,NA,NA
"36",597,44,5,1,10,2,2,19,11,NA,5,17,37,1,0.31,1,27,2,10,10,30,25,10,15,1,7,6,8,6,9,6,7,7,2,24,"Psychology",3,"","","",2,3,3,"Israel","22,442","",1,3,1,"academia",2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,NA,NA,NA,NA,NA,NA,50,5,15,20,5,5,7,9,8,9,9,NA,NA,NA,NA,NA,1,5,5,6,5,7,5,6,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,60,5,10,10,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,8,7,9,NA,NA,NA,NA,NA,1,0,0,NA,NA,20,15,20,15,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,8,9,NA,NA,NA,NA,NA,NA
"37",601,45,6,1,12,2,2,19,7,NA,5,2,22,1,-0.02,0,27,1,20,20,20,10,10,20,1,6,7,7,4,6,6,6,6,2,28,"Finance",8,"","","",2,6,6,"Switzerland","10,012","",2,6,3,"banker / academia",7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,NA,NA,NA,NA,NA,NA,20,20,20,10,10,20,7,8,6,8,7,NA,NA,NA,NA,NA,1,7,7,7,5,6,5,6,5,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,NA,NA,NA,NA,NA,NA,25,25,0,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,30,20,20,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,10,5,7,NA,NA,NA,NA,NA,NA
"38",602,45,6,1,12,2,2,19,3,NA,1,3,23,1,-0.1,0,21,4,10,20,40,10,10,10,1,6,7,7,6,7,5,7,5,2,28,"Finance",8,"","","",2,6,6,"Switzerland","10,012","",2,6,3,"banker / academia",7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,NA,NA,NA,NA,NA,NA,20,20,20,10,10,20,7,8,6,8,7,NA,NA,NA,NA,NA,1,7,8,7,6,6,6,7,7,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,NA,NA,NA,NA,NA,NA,25,25,0,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,30,20,20,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,10,5,7,NA,NA,NA,NA,NA,NA
"39",608,45,6,1,12,2,2,19,9,NA,7,9,29,1,0.08,1,22,2,20,22,18,15,15,10,1,6,8,7,4,7,2,6,4,2,28,"Finance",8,"","","",2,6,6,"Switzerland","10,012","",2,6,3,"banker / academia",7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,NA,NA,NA,NA,NA,NA,20,20,20,10,10,20,7,8,6,8,7,NA,NA,NA,NA,NA,1,8,8,6,7,6,6,7,7,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,NA,NA,NA,NA,NA,NA,25,25,0,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,30,20,20,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,10,5,7,NA,NA,NA,NA,NA,NA
"40",614,45,6,1,12,2,2,19,17,NA,15,15,35,1,-0.01,1,25,2,20,23,23,22,7,5,1,7,8,9,7,8,9,8,8,2,28,"Finance",8,"","","",2,6,6,"Switzerland","10,012","",2,6,3,"banker / academia",7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,NA,NA,NA,NA,NA,NA,20,20,20,10,10,20,7,8,6,8,7,NA,NA,NA,NA,NA,1,8,6,7,6,7,7,7,7,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,NA,NA,NA,NA,NA,NA,25,25,0,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,6,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,30,20,20,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,10,5,7,NA,NA,NA,NA,NA,NA
"41",625,46,7,1,14,2,2,19,4,NA,6,7,27,1,0.29,0,22,3,17,10,18,20,25,10,1,8,7,6,6,4,4,6,5,2,26,"Finanace",8,"","","",2,2,3,"Italy","21,020","",2,6,2,"banker",7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,20,35,20,10,10,5,NA,NA,NA,NA,NA,NA,20,20,20,25,5,10,7,8,5,7,7,NA,NA,NA,NA,NA,1,9,8,8,8,7,9,9.5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2,NA,NA,NA,NA,NA,NA,75,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,7,NA,NA,NA,NA,NA,1,0,0,NA,NA,70,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,7,NA,NA,NA,NA,NA,NA
"42",626,46,7,1,14,2,2,19,1,NA,3,8,28,1,NA,1,26,2,NA,NA,NA,NA,NA,NA,1,7,8,8,8,5,9,7.5,6.5,2,26,"Finanace",8,"","","",2,2,3,"Italy","21,020","",2,6,2,"banker",7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,20,35,20,10,10,5,NA,NA,NA,NA,NA,NA,20,20,20,25,5,10,7,8,5,7,7,NA,NA,NA,NA,NA,1,7,7,7,7,7,9,8,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2,NA,NA,NA,NA,NA,NA,75,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,7,NA,NA,NA,NA,NA,1,0,0,NA,NA,70,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,7,NA,NA,NA,NA,NA,NA
"43",632,46,7,1,14,2,2,19,2,NA,4,14,34,1,-0.08,0,21,4,30,5,30,15,15,5,1,9,8,9,7,8,NA,8,8,2,26,"Finanace",8,"","","",2,2,3,"Italy","21,020","",2,6,2,"banker",7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,20,35,20,10,10,5,NA,NA,NA,NA,NA,NA,20,20,20,25,5,10,7,8,5,7,7,NA,NA,NA,NA,NA,1,7,7,7,9,8,7,8,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2,NA,NA,NA,NA,NA,NA,75,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,7,NA,NA,NA,NA,NA,1,0,0,NA,NA,70,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,7,NA,NA,NA,NA,NA,NA
"44",633,46,7,1,14,2,2,19,17,NA,19,15,35,1,0.01,1,25,2,20,23,23,22,7,5,1,8,8,9,9,8,10,8,8,2,26,"Finanace",8,"","","",2,2,3,"Italy","21,020","",2,6,2,"banker",7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,20,35,20,10,10,5,NA,NA,NA,NA,NA,NA,20,20,20,25,5,10,7,8,5,7,7,NA,NA,NA,NA,NA,1,8,8,8,6,9,8,8,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2,NA,NA,NA,NA,NA,NA,75,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,7,NA,NA,NA,NA,NA,1,0,0,NA,NA,70,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,7,NA,NA,NA,NA,NA,NA
"45",656,47,8,1,16,2,2,19,16,NA,7,20,39,1,0.12,0,24,3,20,20,20,15,15,10,1,5,5,8,8,5,7,7,5,2,30,"Finance&Economics",8,"","","",2,2,2,"Italy","100","",1,6,1,"Academic",2,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,6,20,20,25,25,5,5,NA,NA,NA,NA,NA,NA,25,20,20,15,15,5,8,7,9,9,3,NA,NA,NA,NA,NA,1,3,7,6,5,5,6,5,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,30,20,20,20,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",667,48,9,1,18,2,2,19,8,NA,3,11,31,1,0.52,1,24,2,35,10,20,20,10,5,1,8,9,8,8,8,8,8,8,2,22,"Undergrad - GS",12,"","","",2,9,2,"Israel","62,996","",1,5,2,"Music production",6,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,30,15,25,25,5,0,NA,NA,NA,NA,NA,NA,30,15,25,25,5,0,7,9,6,7,6,NA,NA,NA,NA,NA,1,7,7,7,8,NA,NA,8,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,40,10,0,40,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,7,6,NA,NA,NA,NA,NA,1,0,0,NA,NA,30,10,10,30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,9,6,NA,NA,NA,NA,NA,NA
"47",685,49,10,1,20,2,2,19,15,NA,14,10,30,1,0.16,0,23,2,10,20,20,20,20,10,1,8,7,7,7,7,7,9,7,1,25,"Mathematical Finance",8,"","","",4,1,3,"Philadelphia","19,422","62,635.00",1,3,2,"Entrepreneur",7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,20,20,20,20,5,15,NA,NA,NA,NA,NA,NA,30,15,15,15,15,10,7,10,10,10,8,NA,NA,NA,NA,NA,1,7,7,7,7,7,NA,7,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,30,15,15,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",686,49,10,1,20,2,2,19,8,NA,7,11,31,1,-0.57,0,24,2,35,10,20,20,10,5,1,7,8,8,6,7,5,7,8,2,25,"Mathematical Finance",8,"","","",4,1,3,"Philadelphia","19,422","62,635.00",1,3,2,"Entrepreneur",7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,20,20,20,20,5,15,NA,NA,NA,NA,NA,NA,30,15,15,15,15,10,7,10,10,10,8,NA,NA,NA,NA,NA,1,9,7,8,8,9,NA,8,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,30,15,15,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",689,49,10,1,20,2,2,19,2,NA,1,14,34,1,-0.01,1,21,4,30,5,30,15,15,5,1,7,8,8,7,8,6,7,7,2,25,"Mathematical Finance",8,"","","",4,1,3,"Philadelphia","19,422","62,635.00",1,3,2,"Entrepreneur",7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,20,20,20,20,5,15,NA,NA,NA,NA,NA,NA,30,15,15,15,15,10,7,10,10,10,8,NA,NA,NA,NA,NA,1,8,8,7,6,7,6,6,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,30,15,15,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
